transaction_id,customer_id,amount,payment_method,failure_reason,previous_transactions,previous_failures,retry_count,customer_type,payment_status,recovered
TXN04068,CUST0751,1499,NetBanking,Network Error,22,4,1,Loyal,Failed,No
TXN04069,CUST0560,2499,Card,Bank Timeout,5,3,0,Regular,Recovered,Yes
TXN04070,CUST0125,799,UPI,Authentication Failed,17,5,0,Loyal,Failed,No
TXN04071,CUST0093,2499,UPI,Insufficient Balance,27,1,0,Loyal,Recovered,Yes
TXN04072,CUST0368,299,Card,Card Declined,22,1,2,Loyal,Failed,No
TXN04073,CUST0526,9999,Card,Bank Timeout,16,0,0,Loyal,Recovered,Yes
TXN04074,CUST0033,999,UPI,Card Declined,14,0,3,Regular,Recovered,Yes
TXN04075,CUST0663,9999,NetBanking,Network Error,15,2,2,Loyal,Recovered,Yes
TXN04076,CUST0713,1499,Card,Authentication Failed,22,3,0,Loyal,Recovered,Yes
TXN04077,CUST0256,799,UPI,Card Declined,28,3,1,Loyal,Failed,No
TXN04078,CUST0845,9999,UPI,Card Declined,25,0,0,Loyal,Recovered,Yes
TXN04079,CUST0691,2499,Card,Network Error,7,2,1,Regular,Recovered,Yes
TXN04080,CUST0840,199,Wallet,Network Error,16,3,2,Loyal,Failed,No
TXN04081,CUST0217,2499,NetBanking,Bank Timeout,24,1,1,Loyal,Recovered,Yes
TXN04082,CUST0147,999,UPI,Bank Timeout,19,4,0,Loyal,Recovered,Yes
TXN04083,CUST0702,799,UPI,Insufficient Balance,26,0,0,Loyal,Failed,No
TXN04084,CUST0988,9999,Wallet,Bank Timeout,0,5,1,New,Recovered,Yes
TXN04085,CUST0413,999,Card,Card Declined,1,3,3,New,Failed,No
TXN04086,CUST0593,299,NetBanking,Card Declined,1,5,1,New,Recovered,Yes
TXN04087,CUST0621,999,NetBanking,Insufficient Balance,13,0,3,Regular,Recovered,Yes
TXN04088,CUST0855,999,Card,Insufficient Balance,8,4,3,Regular,Failed,No
TXN04089,CUST0622,799,Card,Insufficient Balance,16,3,1,Loyal,Failed,No
TXN04090,CUST0655,999,Wallet,Authentication Failed,14,5,1,Regular,Recovered,Yes
TXN04091,CUST0769,499,Wallet,Card Declined,20,0,0,Loyal,Recovered,Yes
TXN04092,CUST0122,999,NetBanking,Network Error,29,3,1,Loyal,Recovered,Yes
TXN04093,CUST0402,799,Card,Bank Timeout,0,3,2,New,Failed,No
TXN04094,CUST0946,799,Wallet,Network Error,27,5,1,Loyal,Failed,No
TXN04095,CUST0727,799,UPI,Insufficient Balance,12,1,2,Regular,Recovered,Yes
TXN04096,CUST0120,799,NetBanking,Authentication Failed,20,5,0,Loyal,Recovered,Yes
TXN04097,CUST0138,4999,UPI,Bank Timeout,8,5,1,Regular,Recovered,Yes
TXN04098,CUST0904,799,UPI,Insufficient Balance,29,5,3,Loyal,Failed,No
TXN04099,CUST0872,9999,Card,Card Declined,4,1,1,New,Recovered,Yes
TXN04100,CUST0634,299,UPI,Bank Timeout,27,3,0,Loyal,Recovered,Yes
TXN04101,CUST0305,199,Card,Authentication Failed,14,4,3,Regular,Failed,No
TXN04102,CUST0239,799,Wallet,Network Error,2,4,1,New,Recovered,Yes
TXN04103,CUST0795,4999,Card,Network Error,17,3,3,Loyal,Recovered,Yes
TXN04104,CUST0866,199,NetBanking,Card Declined,24,0,2,Loyal,Recovered,Yes
TXN04105,CUST0970,499,NetBanking,Bank Timeout,9,1,2,Regular,Failed,No
TXN04106,CUST0085,4999,Card,Bank Timeout,25,2,0,Loyal,Failed,No
TXN04107,CUST0850,299,NetBanking,Bank Timeout,12,5,0,Regular,Recovered,Yes
TXN04108,CUST0389,499,NetBanking,Card Declined,26,0,0,Loyal,Failed,No
TXN04109,CUST0565,999,UPI,Authentication Failed,30,3,0,Loyal,Failed,No
TXN04110,CUST0009,9999,UPI,Card Declined,3,4,0,New,Recovered,Yes
TXN04111,CUST0078,299,NetBanking,Insufficient Balance,21,0,0,Loyal,Failed,No
TXN04112,CUST0792,9999,NetBanking,Authentication Failed,20,1,1,Loyal,Recovered,Yes
TXN04113,CUST0550,1499,Card,Authentication Failed,9,4,0,Regular,Recovered,Yes
TXN04114,CUST0931,4999,Wallet,Network Error,25,0,0,Loyal,Failed,No
TXN04115,CUST0526,9999,Wallet,Insufficient Balance,17,4,0,Loyal,Failed,No
TXN04116,CUST0200,299,NetBanking,Network Error,12,5,2,Regular,Recovered,Yes
TXN04117,CUST0728,1999,NetBanking,Card Declined,28,5,3,Loyal,Failed,No
TXN04118,CUST0705,1999,UPI,Bank Timeout,24,2,1,Loyal,Failed,No
TXN04119,CUST0396,799,NetBanking,Card Declined,12,5,2,Regular,Recovered,Yes
TXN04120,CUST0083,9999,NetBanking,Bank Timeout,27,0,0,Loyal,Recovered,Yes
TXN04121,CUST0539,4999,UPI,Bank Timeout,26,2,1,Loyal,Failed,No
TXN04122,CUST0579,9999,Card,Bank Timeout,11,5,0,Regular,Recovered,Yes
TXN04123,CUST0436,499,NetBanking,Network Error,22,0,3,Loyal,Recovered,Yes
TXN04124,CUST0083,999,Wallet,Card Declined,12,5,0,Regular,Failed,No
TXN04125,CUST0289,199,Card,Insufficient Balance,8,2,0,Regular,Recovered,Yes
TXN04126,CUST0459,499,Card,Authentication Failed,28,2,1,Loyal,Recovered,Yes
TXN04127,CUST0462,199,UPI,Card Declined,30,4,2,Loyal,Failed,No
TXN04128,CUST0661,299,Wallet,Bank Timeout,30,3,3,Loyal,Recovered,Yes
TXN04129,CUST0672,999,Wallet,Authentication Failed,3,5,3,New,Failed,No
TXN04130,CUST0582,799,Wallet,Card Declined,7,3,0,Regular,Recovered,Yes
TXN04131,CUST0663,999,UPI,Card Declined,15,0,3,Loyal,Failed,No
TXN04132,CUST0559,799,UPI,Network Error,6,2,1,Regular,Recovered,Yes
TXN04133,CUST0913,1999,NetBanking,Network Error,10,3,0,Regular,Recovered,Yes
TXN04134,CUST0351,499,NetBanking,Network Error,17,4,3,Loyal,Recovered,Yes
TXN04135,CUST0019,499,Wallet,Card Declined,13,0,3,Regular,Failed,No
TXN04136,CUST0265,499,Card,Network Error,29,2,0,Loyal,Recovered,Yes
TXN04137,CUST0303,4999,NetBanking,Authentication Failed,8,0,0,Regular,Recovered,Yes
TXN04138,CUST0958,9999,Wallet,Bank Timeout,20,0,3,Loyal,Recovered,Yes
TXN04139,CUST0354,999,Wallet,Card Declined,11,4,2,Regular,Recovered,Yes
TXN04140,CUST0626,2499,UPI,Insufficient Balance,17,5,3,Loyal,Failed,No
TXN04141,CUST0350,199,Card,Card Declined,10,4,1,Regular,Failed,No
TXN04142,CUST0350,4999,Wallet,Insufficient Balance,4,2,2,New,Recovered,Yes
TXN04143,CUST0054,1999,NetBanking,Bank Timeout,18,0,0,Loyal,Recovered,Yes
TXN04144,CUST0807,499,Wallet,Authentication Failed,28,1,1,Loyal,Recovered,Yes
TXN04145,CUST0034,1999,NetBanking,Insufficient Balance,3,1,0,New,Recovered,Yes
TXN04146,CUST0659,799,UPI,Network Error,0,5,2,New,Failed,No
TXN04147,CUST0622,2499,NetBanking,Card Declined,25,0,1,Loyal,Recovered,Yes
TXN04148,CUST0131,299,UPI,Bank Timeout,3,1,2,New,Recovered,Yes
TXN04149,CUST0577,199,Card,Bank Timeout,27,0,3,Loyal,Recovered,Yes
TXN04150,CUST0748,799,UPI,Authentication Failed,1,3,2,New,Failed,No
TXN04151,CUST0640,4999,UPI,Card Declined,18,0,1,Loyal,Recovered,Yes
TXN04152,CUST0207,1999,UPI,Card Declined,11,4,2,Regular,Failed,No
TXN04153,CUST0551,4999,UPI,Card Declined,6,5,0,Regular,Failed,No
TXN04154,CUST0993,299,UPI,Insufficient Balance,8,2,3,Regular,Failed,No
TXN04155,CUST0692,4999,Card,Insufficient Balance,21,0,3,Loyal,Failed,No
TXN04156,CUST0801,4999,Wallet,Insufficient Balance,19,4,0,Loyal,Recovered,Yes
TXN04157,CUST0312,299,UPI,Authentication Failed,13,2,2,Regular,Recovered,Yes
TXN04158,CUST0353,299,Wallet,Card Declined,25,3,3,Loyal,Failed,No
TXN04159,CUST0584,299,UPI,Insufficient Balance,28,1,0,Loyal,Recovered,Yes
TXN04160,CUST0466,299,UPI,Card Declined,3,0,0,New,Failed,No
TXN04161,CUST0625,9999,Card,Insufficient Balance,27,2,3,Loyal,Recovered,Yes
TXN04162,CUST0594,999,Wallet,Network Error,13,0,3,Regular,Recovered,Yes
TXN04163,CUST0098,9999,Wallet,Bank Timeout,2,2,3,New,Recovered,Yes
TXN04164,CUST0219,1999,UPI,Network Error,22,4,2,Loyal,Recovered,Yes
TXN04165,CUST0947,499,NetBanking,Card Declined,15,5,3,Loyal,Recovered,Yes
TXN04166,CUST0731,799,NetBanking,Network Error,1,1,1,New,Recovered,Yes
TXN04167,CUST0249,1999,Card,Authentication Failed,3,1,0,New,Recovered,Yes
TXN04168,CUST0987,4999,UPI,Insufficient Balance,16,0,1,Loyal,Recovered,Yes
TXN04169,CUST0520,299,NetBanking,Bank Timeout,4,2,0,New,Recovered,Yes
TXN04170,CUST0314,299,Card,Bank Timeout,13,3,2,Regular,Failed,No
TXN04171,CUST0218,1999,UPI,Bank Timeout,0,4,0,New,Recovered,Yes
TXN04172,CUST0272,999,Card,Bank Timeout,29,5,2,Loyal,Recovered,Yes
TXN04173,CUST0538,4999,NetBanking,Insufficient Balance,22,3,0,Loyal,Recovered,Yes
TXN04174,CUST0170,999,Card,Bank Timeout,4,3,3,New,Recovered,Yes
TXN04175,CUST0441,799,Card,Authentication Failed,21,4,0,Loyal,Recovered,Yes
TXN04176,CUST0839,1999,Wallet,Card Declined,5,5,1,Regular,Recovered,Yes
TXN04177,CUST0924,999,Wallet,Card Declined,0,3,1,New,Recovered,Yes
TXN04178,CUST0740,799,UPI,Network Error,3,0,3,New,Recovered,Yes
TXN04179,CUST0738,199,Card,Authentication Failed,1,2,2,New,Recovered,Yes
TXN04180,CUST0360,1999,NetBanking,Authentication Failed,26,3,2,Loyal,Failed,No
TXN04181,CUST0740,299,Card,Authentication Failed,10,4,2,Regular,Failed,No
TXN04182,CUST0303,499,Wallet,Network Error,16,2,3,Loyal,Recovered,Yes
TXN04183,CUST0358,2499,Card,Authentication Failed,17,1,0,Loyal,Recovered,Yes
TXN04184,CUST0249,1499,Wallet,Network Error,25,4,2,Loyal,Recovered,Yes
TXN04185,CUST0834,999,Card,Authentication Failed,30,3,3,Loyal,Recovered,Yes
TXN04186,CUST0590,2499,Card,Network Error,11,0,2,Regular,Recovered,Yes
TXN04187,CUST0032,199,NetBanking,Insufficient Balance,6,3,0,Regular,Failed,No
TXN04188,CUST0766,2499,Wallet,Bank Timeout,24,2,3,Loyal,Recovered,Yes
TXN04189,CUST0282,799,Wallet,Bank Timeout,12,1,1,Regular,Recovered,Yes
TXN04190,CUST0459,799,Card,Card Declined,23,1,0,Loyal,Failed,No
TXN04191,CUST0918,999,NetBanking,Network Error,23,2,0,Loyal,Recovered,Yes
TXN04192,CUST0110,499,Wallet,Authentication Failed,7,1,0,Regular,Recovered,Yes
TXN04193,CUST0275,1999,Wallet,Insufficient Balance,0,3,0,New,Recovered,Yes
TXN04194,CUST0266,2499,Wallet,Authentication Failed,1,5,2,New,Recovered,Yes
TXN04195,CUST0154,1499,Wallet,Card Declined,21,2,2,Loyal,Failed,No
TXN04196,CUST0847,299,NetBanking,Bank Timeout,28,3,3,Loyal,Failed,No
TXN04197,CUST0582,1499,Card,Insufficient Balance,12,5,2,Regular,Failed,No
TXN04198,CUST0001,299,Card,Network Error,3,1,0,New,Failed,No
TXN04199,CUST0880,4999,Wallet,Network Error,4,1,3,New,Recovered,Yes
TXN04200,CUST0993,999,Card,Insufficient Balance,1,0,2,New,Recovered,Yes
TXN04201,CUST0462,999,Card,Network Error,6,2,2,Regular,Recovered,Yes
TXN04202,CUST0592,4999,Wallet,Authentication Failed,30,3,0,Loyal,Recovered,Yes
TXN04203,CUST0962,2499,Card,Insufficient Balance,24,1,1,Loyal,Failed,No
TXN04204,CUST0733,499,Wallet,Bank Timeout,30,3,0,Loyal,Recovered,Yes
TXN04205,CUST0573,2499,NetBanking,Insufficient Balance,5,4,1,Regular,Recovered,Yes
TXN04206,CUST0606,1999,Card,Card Declined,15,4,3,Loyal,Failed,No
TXN04207,CUST0578,1999,NetBanking,Insufficient Balance,3,4,2,New,Failed,No
TXN04208,CUST0288,999,UPI,Network Error,27,3,0,Loyal,Recovered,Yes
TXN04209,CUST0841,199,Wallet,Card Declined,16,1,3,Loyal,Failed,No
TXN04210,CUST0504,9999,Card,Authentication Failed,9,5,2,Regular,Failed,No
TXN04211,CUST0286,999,UPI,Card Declined,14,3,2,Regular,Failed,No
TXN04212,CUST0098,1999,Card,Card Declined,20,3,0,Loyal,Recovered,Yes
TXN04213,CUST0232,1499,Wallet,Network Error,14,1,2,Regular,Recovered,Yes
TXN04214,CUST0781,4999,NetBanking,Card Declined,29,5,1,Loyal,Recovered,Yes
TXN04215,CUST0743,299,UPI,Network Error,11,0,3,Regular,Failed,No
TXN04216,CUST0731,299,UPI,Network Error,28,3,0,Loyal,Recovered,Yes
TXN04217,CUST0489,4999,Card,Network Error,3,3,1,New,Recovered,Yes
TXN04218,CUST0287,2499,Card,Insufficient Balance,6,0,2,Regular,Failed,No
TXN04219,CUST0048,9999,UPI,Insufficient Balance,1,4,1,New,Recovered,Yes
TXN04220,CUST0664,299,Wallet,Network Error,5,2,2,Regular,Recovered,Yes
TXN04221,CUST0231,1999,UPI,Card Declined,13,3,1,Regular,Recovered,Yes
TXN04222,CUST0407,999,UPI,Authentication Failed,6,0,1,Regular,Failed,No
TXN04223,CUST0754,999,Wallet,Card Declined,21,0,0,Loyal,Failed,No
TXN04224,CUST0519,9999,UPI,Insufficient Balance,21,4,1,Loyal,Recovered,Yes
TXN04225,CUST0540,199,Wallet,Card Declined,19,5,2,Loyal,Recovered,Yes
TXN04226,CUST0132,199,UPI,Network Error,21,4,3,Loyal,Recovered,Yes
TXN04227,CUST0368,2499,Card,Bank Timeout,1,5,2,New,Recovered,Yes
TXN04228,CUST0910,999,Wallet,Bank Timeout,17,0,0,Loyal,Recovered,Yes
TXN04229,CUST0585,999,NetBanking,Bank Timeout,4,2,1,New,Recovered,Yes
TXN04230,CUST0589,2499,UPI,Authentication Failed,23,3,3,Loyal,Failed,No
TXN04231,CUST0778,799,Wallet,Authentication Failed,15,2,1,Loyal,Recovered,Yes
TXN04232,CUST0340,9999,UPI,Bank Timeout,26,1,1,Loyal,Recovered,Yes
TXN04233,CUST0135,799,Card,Bank Timeout,16,5,1,Loyal,Failed,No
TXN04234,CUST0649,1499,UPI,Network Error,17,3,1,Loyal,Recovered,Yes
TXN04235,CUST0222,4999,NetBanking,Network Error,8,3,3,Regular,Recovered,Yes
TXN04236,CUST0069,1499,Card,Insufficient Balance,3,5,2,New,Failed,No
TXN04237,CUST0597,299,UPI,Authentication Failed,3,0,3,New,Failed,No
TXN04238,CUST0750,1999,UPI,Insufficient Balance,3,0,2,New,Recovered,Yes
TXN04239,CUST0395,2499,UPI,Bank Timeout,24,1,0,Loyal,Recovered,Yes
TXN04240,CUST0417,1999,NetBanking,Card Declined,8,0,1,Regular,Recovered,Yes
TXN04241,CUST0855,1499,UPI,Authentication Failed,7,1,2,Regular,Recovered,Yes
TXN04242,CUST0851,4999,NetBanking,Bank Timeout,8,1,3,Regular,Recovered,Yes
TXN04243,CUST0671,199,NetBanking,Card Declined,9,3,3,Regular,Recovered,Yes
TXN04244,CUST0497,4999,Card,Bank Timeout,10,5,0,Regular,Recovered,Yes
TXN04245,CUST0563,1999,UPI,Network Error,22,3,0,Loyal,Failed,No
TXN04246,CUST0837,1999,Wallet,Card Declined,20,3,0,Loyal,Recovered,Yes
TXN04247,CUST0949,499,Wallet,Authentication Failed,5,5,1,Regular,Recovered,Yes
TXN04248,CUST0709,499,UPI,Card Declined,12,1,1,Regular,Recovered,Yes
TXN04249,CUST0824,299,UPI,Bank Timeout,5,0,2,Regular,Recovered,Yes
TXN04250,CUST0076,199,Card,Authentication Failed,5,3,2,Regular,Recovered,Yes
TXN04251,CUST0420,499,UPI,Card Declined,11,2,2,Regular,Failed,No
TXN04252,CUST0201,4999,NetBanking,Authentication Failed,27,5,0,Loyal,Recovered,Yes
TXN04253,CUST0318,1999,Card,Network Error,15,5,0,Loyal,Recovered,Yes
TXN04254,CUST0424,499,Wallet,Bank Timeout,5,1,0,Regular,Recovered,Yes
TXN04255,CUST0252,199,Card,Authentication Failed,26,5,2,Loyal,Failed,No
TXN04256,CUST0476,2499,UPI,Network Error,25,2,1,Loyal,Recovered,Yes
TXN04257,CUST0151,4999,NetBanking,Bank Timeout,2,1,1,New,Recovered,Yes
TXN04258,CUST0315,999,NetBanking,Authentication Failed,23,0,0,Loyal,Recovered,Yes
TXN04259,CUST0248,199,Wallet,Insufficient Balance,19,5,0,Loyal,Failed,No
TXN04260,CUST0525,1999,Wallet,Card Declined,8,1,3,Regular,Failed,No
TXN04261,CUST0962,9999,Card,Card Declined,19,1,0,Loyal,Failed,No
TXN04262,CUST0016,1499,Wallet,Card Declined,3,4,1,New,Recovered,Yes
TXN04263,CUST0715,299,Card,Insufficient Balance,16,2,1,Loyal,Failed,No
TXN04264,CUST0758,499,NetBanking,Bank Timeout,26,4,0,Loyal,Recovered,Yes
TXN04265,CUST0192,799,UPI,Authentication Failed,17,3,1,Loyal,Recovered,Yes
TXN04266,CUST0645,9999,NetBanking,Insufficient Balance,9,4,1,Regular,Recovered,Yes
TXN04267,CUST0394,9999,Wallet,Authentication Failed,24,5,2,Loyal,Recovered,Yes
TXN04268,CUST0445,1999,NetBanking,Network Error,1,2,2,New,Failed,No
TXN04269,CUST0162,299,UPI,Insufficient Balance,19,1,1,Loyal,Recovered,Yes
TXN04270,CUST0969,9999,NetBanking,Insufficient Balance,13,4,3,Regular,Failed,No
TXN04271,CUST0404,799,Wallet,Insufficient Balance,26,0,0,Loyal,Recovered,Yes
TXN04272,CUST0597,799,Card,Network Error,27,4,0,Loyal,Recovered,Yes
TXN04273,CUST0356,1999,NetBanking,Authentication Failed,5,2,3,Regular,Recovered,Yes
TXN04274,CUST0885,9999,Wallet,Authentication Failed,17,5,0,Loyal,Recovered,Yes
TXN04275,CUST0025,999,Wallet,Network Error,4,4,2,New,Recovered,Yes
TXN04276,CUST0226,499,NetBanking,Network Error,23,4,2,Loyal,Recovered,Yes
TXN04277,CUST0969,1999,UPI,Network Error,17,3,3,Loyal,Failed,No
TXN04278,CUST0397,9999,NetBanking,Card Declined,7,0,0,Regular,Recovered,Yes
TXN04279,CUST0888,1999,Wallet,Insufficient Balance,29,3,2,Loyal,Failed,No
TXN04280,CUST0812,1499,UPI,Card Declined,14,0,2,Regular,Failed,No
TXN04281,CUST0268,1999,NetBanking,Authentication Failed,11,2,3,Regular,Failed,No
TXN04282,CUST0094,2499,UPI,Network Error,16,5,0,Loyal,Recovered,Yes
TXN04283,CUST0038,9999,Card,Network Error,17,3,3,Loyal,Failed,No
TXN04284,CUST0271,299,UPI,Insufficient Balance,29,0,0,Loyal,Failed,No
TXN04285,CUST0653,499,Wallet,Network Error,28,2,2,Loyal,Recovered,Yes
TXN04286,CUST0003,1999,Wallet,Insufficient Balance,30,5,3,Loyal,Failed,No
TXN04287,CUST0331,4999,UPI,Insufficient Balance,14,5,2,Regular,Recovered,Yes
TXN04288,CUST0973,2499,Card,Insufficient Balance,16,0,1,Loyal,Recovered,Yes
TXN04289,CUST0416,1499,UPI,Network Error,11,1,1,Regular,Recovered,Yes
TXN04290,CUST0505,2499,UPI,Bank Timeout,5,4,3,Regular,Recovered,Yes
TXN04291,CUST0263,299,UPI,Bank Timeout,29,3,0,Loyal,Recovered,Yes
TXN04292,CUST0443,1499,NetBanking,Authentication Failed,12,0,0,Regular,Recovered,Yes
TXN04293,CUST0953,299,NetBanking,Bank Timeout,7,5,2,Regular,Recovered,Yes
TXN04294,CUST0621,2499,Card,Bank Timeout,23,3,1,Loyal,Recovered,Yes
TXN04295,CUST0815,799,Card,Insufficient Balance,26,0,0,Loyal,Failed,No
TXN04296,CUST0209,299,UPI,Bank Timeout,14,4,0,Regular,Recovered,Yes
TXN04297,CUST0315,799,NetBanking,Authentication Failed,4,2,1,New,Recovered,Yes
TXN04298,CUST0621,4999,NetBanking,Network Error,7,1,1,Regular,Failed,No
TXN04299,CUST0218,999,Card,Network Error,20,2,0,Loyal,Failed,No
TXN04300,CUST0770,9999,NetBanking,Bank Timeout,11,0,1,Regular,Recovered,Yes
TXN04301,CUST0325,1999,UPI,Insufficient Balance,18,5,2,Loyal,Recovered,Yes
TXN04302,CUST0564,1999,Card,Network Error,9,3,3,Regular,Recovered,Yes
TXN04303,CUST0813,9999,UPI,Bank Timeout,6,1,1,Regular,Recovered,Yes
TXN04304,CUST0952,199,NetBanking,Insufficient Balance,25,2,3,Loyal,Failed,No
TXN04305,CUST0552,799,NetBanking,Card Declined,15,4,2,Loyal,Recovered,Yes
TXN04306,CUST0173,299,UPI,Bank Timeout,15,5,2,Loyal,Recovered,Yes
TXN04307,CUST0090,499,Card,Insufficient Balance,10,3,1,Regular,Recovered,Yes
TXN04308,CUST0495,999,Card,Authentication Failed,20,5,2,Loyal,Failed,No
TXN04309,CUST0265,799,Wallet,Card Declined,20,4,0,Loyal,Recovered,Yes
TXN04310,CUST0942,2499,NetBanking,Bank Timeout,0,3,3,New,Recovered,Yes
TXN04311,CUST0562,999,Wallet,Insufficient Balance,26,4,2,Loyal,Recovered,Yes
TXN04312,CUST0563,799,UPI,Authentication Failed,17,0,2,Loyal,Recovered,Yes
TXN04313,CUST0045,2499,NetBanking,Network Error,4,0,1,New,Failed,No
TXN04314,CUST0317,2499,UPI,Insufficient Balance,30,4,0,Loyal,Failed,No
TXN04315,CUST0444,1999,UPI,Bank Timeout,24,4,3,Loyal,Failed,No
TXN04316,CUST0864,1499,UPI,Insufficient Balance,6,4,3,Regular,Failed,No
TXN04317,CUST0989,9999,NetBanking,Network Error,0,1,3,New,Recovered,Yes
TXN04318,CUST0511,799,Wallet,Card Declined,26,4,1,Loyal,Recovered,Yes
TXN04319,CUST0570,4999,Wallet,Network Error,16,5,1,Loyal,Recovered,Yes
TXN04320,CUST0658,1499,NetBanking,Authentication Failed,3,3,3,New,Recovered,Yes
TXN04321,CUST0123,299,Wallet,Bank Timeout,30,1,2,Loyal,Recovered,Yes
TXN04322,CUST0373,1999,Wallet,Card Declined,16,0,0,Loyal,Recovered,Yes
TXN04323,CUST0963,499,Card,Authentication Failed,2,2,0,New,Recovered,Yes
TXN04324,CUST0183,499,Wallet,Authentication Failed,0,2,1,New,Recovered,Yes
TXN04325,CUST0399,799,Card,Network Error,26,4,2,Loyal,Recovered,Yes
TXN04326,CUST0535,1499,Card,Authentication Failed,28,1,0,Loyal,Recovered,Yes
TXN04327,CUST0456,9999,NetBanking,Bank Timeout,1,1,0,New,Recovered,Yes
TXN04328,CUST0741,1499,Wallet,Authentication Failed,3,0,0,New,Recovered,Yes
TXN04329,CUST0550,199,UPI,Bank Timeout,28,1,0,Loyal,Recovered,Yes
TXN04330,CUST0045,2499,Card,Insufficient Balance,22,2,2,Loyal,Recovered,Yes
TXN04331,CUST0171,999,UPI,Bank Timeout,1,2,2,New,Recovered,Yes
TXN04332,CUST0354,199,UPI,Insufficient Balance,0,4,0,New,Failed,No
TXN04333,CUST0670,1499,Card,Card Declined,25,4,3,Loyal,Recovered,Yes
TXN04334,CUST0854,799,Card,Bank Timeout,0,5,3,New,Failed,No
TXN04335,CUST0587,2499,Card,Insufficient Balance,23,3,1,Loyal,Failed,No
TXN04336,CUST0786,4999,UPI,Insufficient Balance,2,1,1,New,Recovered,Yes
TXN04337,CUST0587,199,Card,Authentication Failed,9,2,1,Regular,Recovered,Yes
TXN04338,CUST0867,4999,NetBanking,Card Declined,18,4,3,Loyal,Failed,No
TXN04339,CUST0771,1499,NetBanking,Insufficient Balance,0,2,2,New,Failed,No
TXN04340,CUST0344,199,UPI,Network Error,8,0,0,Regular,Recovered,Yes
TXN04341,CUST0381,999,Wallet,Bank Timeout,27,0,3,Loyal,Recovered,Yes
TXN04342,CUST0567,1499,Card,Insufficient Balance,0,4,0,New,Recovered,Yes
TXN04343,CUST0077,799,Wallet,Insufficient Balance,11,2,3,Regular,Recovered,Yes
TXN04344,CUST0651,9999,UPI,Card Declined,28,4,2,Loyal,Failed,No
TXN04345,CUST0906,1999,Wallet,Insufficient Balance,0,3,0,New,Recovered,Yes
TXN04346,CUST0046,999,UPI,Card Declined,2,1,1,New,Recovered,Yes
TXN04347,CUST0833,199,UPI,Network Error,25,1,0,Loyal,Recovered,Yes
TXN04348,CUST0917,199,Card,Bank Timeout,7,4,3,Regular,Failed,No
TXN04349,CUST0601,799,Card,Card Declined,13,0,0,Regular,Recovered,Yes
TXN04350,CUST0067,199,NetBanking,Network Error,7,0,0,Regular,Failed,No
TXN04351,CUST0701,9999,NetBanking,Insufficient Balance,27,2,2,Loyal,Failed,No
TXN04352,CUST0923,199,UPI,Network Error,30,5,2,Loyal,Failed,No
TXN04353,CUST0263,2499,NetBanking,Insufficient Balance,18,0,3,Loyal,Failed,No
TXN04354,CUST0936,4999,UPI,Insufficient Balance,29,1,0,Loyal,Recovered,Yes
TXN04355,CUST0334,799,UPI,Insufficient Balance,12,5,0,Regular,Recovered,Yes
TXN04356,CUST0867,2499,Wallet,Card Declined,25,4,0,Loyal,Failed,No
TXN04357,CUST0065,199,UPI,Authentication Failed,0,0,1,New,Recovered,Yes
TXN04358,CUST0181,299,NetBanking,Bank Timeout,26,2,0,Loyal,Recovered,Yes
TXN04359,CUST0835,299,Wallet,Bank Timeout,23,2,3,Loyal,Recovered,Yes
TXN04360,CUST0516,799,NetBanking,Insufficient Balance,17,1,1,Loyal,Recovered,Yes
TXN04361,CUST0823,499,NetBanking,Bank Timeout,5,0,0,Regular,Failed,No
TXN04362,CUST0446,4999,Wallet,Authentication Failed,22,3,2,Loyal,Recovered,Yes
TXN04363,CUST0568,4999,NetBanking,Authentication Failed,15,4,1,Loyal,Recovered,Yes
TXN04364,CUST0765,1999,UPI,Card Declined,27,1,2,Loyal,Recovered,Yes
TXN04365,CUST0637,199,Card,Card Declined,21,4,1,Loyal,Failed,No
TXN04366,CUST0187,499,Wallet,Network Error,29,4,0,Loyal,Recovered,Yes
TXN04367,CUST0101,299,NetBanking,Insufficient Balance,30,5,0,Loyal,Recovered,Yes
TXN04368,CUST0715,199,UPI,Insufficient Balance,7,5,3,Regular,Failed,No
TXN04369,CUST0455,9999,UPI,Authentication Failed,24,3,3,Loyal,Recovered,Yes
TXN04370,CUST0722,1999,Wallet,Card Declined,12,5,1,Regular,Recovered,Yes
TXN04371,CUST0433,199,Wallet,Card Declined,7,1,3,Regular,Failed,No
TXN04372,CUST0698,9999,NetBanking,Network Error,14,2,3,Regular,Recovered,Yes
TXN04373,CUST0729,499,Card,Authentication Failed,12,0,0,Regular,Recovered,Yes
TXN04374,CUST0674,499,Card,Card Declined,1,5,0,New,Failed,No
TXN04375,CUST0094,199,NetBanking,Bank Timeout,11,3,2,Regular,Recovered,Yes
TXN04376,CUST0975,999,Card,Bank Timeout,25,0,3,Loyal,Recovered,Yes
TXN04377,CUST0933,2499,Card,Insufficient Balance,21,0,1,Loyal,Recovered,Yes
TXN04378,CUST0772,2499,NetBanking,Network Error,7,5,1,Regular,Failed,No
TXN04379,CUST0688,799,NetBanking,Network Error,14,3,3,Regular,Recovered,Yes
TXN04380,CUST0704,4999,Card,Bank Timeout,24,3,1,Loyal,Recovered,Yes
TXN04381,CUST0453,299,NetBanking,Authentication Failed,21,3,3,Loyal,Recovered,Yes
